station,validUTC,levelcode,pressure_mb,height_m,tmpc,dwpc,drct,speed_kts,bearing,range_sm
KMPX,2010-10-25 12:00:00,4,200.0,11820.0,-54.3,-62.3,275.0,61,85.0,23.0
KMPX,2010-10-25 12:00:00,5,199.0,11852.0,-53.7,-62.7,M,M,M,M
KMPX,2010-10-25 12:00:00,5,192.0,12082.0,-53.1,-62.1,M,M,M,M
KMPX,2010-10-25 12:00:00,5,183.0,12390.0,-54.1,-64.1,M,M,M,M
KMPX,2010-10-25 12:00:00,5,178.0,12567.0,-53.9,-63.9,M,M,M,M
KMPX,2010-10-25 12:00:00,6,171.6,12801.0,M,M,270.0,31,85.0,26.0
KMPX,2010-10-25 12:00:00,5,164.0,13087.0,-57.7,-67.7,M,M,M,M
KMPX,2010-10-25 12:00:00,5,158.0,13321.0,-58.1,-68.1,M,M,M,M
KMPX,2010-10-25 12:00:00,5,153.0,13523.0,-57.5,-68.5,M,M,M,M
KMPX,2010-10-25 12:00:00,5,151.0,13606.0,-56.1,-67.1,M,M,M,M
KMPX,2010-10-25 12:00:00,4,150.0,13650.0,-56.1,-67.1,265.0,49,85.0,28.0
KMPX,2010-10-25 12:00:00,6,148.4,13716.0,M,M,265.0,51,85.0,28.0
KMPX,2010-10-25 12:00:00,5,147.0,13778.0,-56.3,-67.3,M,M,M,M
KMPX,2010-10-25 12:00:00,5,144.0,13909.0,-55.5,-66.5,M,M,M,M
KMPX,2010-10-25 12:00:00,5,137.0,14224.0,-57.5,-68.5,M,M,M,M
KMPX,2010-10-25 12:00:00,5,134.0,14364.0,-57.1,-68.1,M,M,M,M
KMPX,2010-10-25 12:00:00,5,130.0,14555.0,-58.1,-69.1,M,M,M,M
KMPX,2010-10-25 12:00:00,5,126.0,14752.0,-57.5,-69.5,M,M,M,M
KMPX,2010-10-25 12:00:00,5,124.0,14853.0,-55.7,-67.7,M,M,M,M
KMPX,2010-10-25 12:00:00,5,121.0,15008.0,-56.7,-68.7,M,M,M,M
KMPX,2010-10-25 12:00:00,5,118.0,15167.0,-55.7,-67.7,M,M,M,M
KMPX,2010-10-25 12:00:00,6,116.7,15240.0,M,M,270.0,39,86.0,32.0
KMPX,2010-10-25 12:00:00,5,110.0,15613.0,-55.3,-68.3,M,M,M,M
KMPX,2010-10-25 12:00:00,5,108.0,15730.0,-55.7,-68.7,M,M,M,M
KMPX,2010-10-25 12:00:00,5,107.0,15789.0,-55.1,-68.1,M,M,M,M
KMPX,2010-10-25 12:00:00,4,100.0,16220.0,-57.1,-71.1,260.0,32,86.0,34.0
KMPX,2010-10-25 12:00:00,5,80.3,17593.0,-58.1,-73.1,M,M,M,M
KMPX,2010-10-25 12:00:00,6,75.4,17983.0,M,M,260.0,36,85.0,37.0
KMPX,2010-10-25 12:00:00,5,75.1,18011.0,-60.9,-74.9,M,M,M,M
KMPX,2010-10-25 12:00:00,6,71.9,18288.0,M,M,275.0,23,85.0,38.0
KMPX,2010-10-25 12:00:00,4,70.0,18460.0,-60.7,-74.7,270.0,18,85.0,38.0
KMPX,2010-10-25 12:00:00,6,68.5,18592.0,M,M,265.0,17,85.0,38.0
KMPX,2010-10-25 12:00:00,5,67.8,18658.0,-60.5,-75.5,M,M,M,M
KMPX,2010-10-25 12:00:00,6,65.2,18897.0,M,M,255.0,20,85.0,38.0
KMPX,2010-10-25 12:00:00,5,64.0,19014.0,-62.5,-76.5,M,M,M,M
KMPX,2010-10-25 12:00:00,6,62.1,19202.0,M,M,280.0,23,85.0,39.0
KMPX,2010-10-25 12:00:00,6,59.1,19507.0,M,M,280.0,26,85.0,39.0
KMPX,2010-10-25 12:00:00,5,55.7,19867.0,-63.3,-77.3,M,M,M,M
KMPX,2010-10-25 12:00:00,6,53.5,20116.0,M,M,305.0,18,85.0,40.0
KMPX,2010-10-25 12:00:00,6,51.0,20421.0,M,M,260.0,16,85.0,40.0
KMPX,2010-10-25 12:00:00,4,50.0,20540.0,-60.9,-75.9,270.0,15,85.0,40.0
KMPX,2010-10-25 12:00:00,5,49.9,20552.0,-60.9,-75.9,M,M,M,M
KMPX,2010-10-25 12:00:00,6,46.2,21031.0,M,M,255.0,5,85.0,40.0
KMPX,2010-10-25 12:00:00,6,44.0,21336.0,M,M,245.0,24,85.0,40.0
KMPX,2010-10-25 12:00:00,5,43.0,21473.0,-61.7,-76.7,M,M,M,M
KMPX,2010-10-25 12:00:00,6,41.9,21640.0,M,M,270.0,18,85.0,41.0
KMPX,2010-10-25 12:00:00,5,35.2,22716.0,-59.3,-76.3,M,M,M,M
KMPX,2010-10-25 12:00:00,6,32.8,23164.0,M,M,260.0,19,85.0,42.0
KMPX,2010-10-25 12:00:00,4,30.0,23720.0,-59.9,-77.9,270.0,22,85.0,43.0
KMPX,2010-10-25 12:00:00,5,27.1,24350.0,-61.7,-79.7,M,M,M,M
KMPX,2010-10-25 12:00:00,6,27.0,24384.0,M,M,285.0,22,85.0,44.0
KMPX,2010-10-25 12:00:00,6,24.4,24993.0,M,M,300.0,21,86.0,44.0
KMPX,2010-10-25 12:00:00,6,21.1,25908.0,M,M,270.0,24,86.0,46.0
KMPX,2010-10-25 12:00:00,5,20.5,26082.0,-59.5,-88.5,M,M,M,M
KMPX,2010-10-25 12:00:00,4,20.0,26240.0,-60.3,-89.3,280.0,22,86.0,46.0
KMPX,2010-10-25 12:00:00,5,19.7,26334.0,-60.9,-89.9,M,M,M,M
KMPX,2010-10-25 12:00:00,6,19.1,26517.0,M,M,270.0,20,86.0,46.0
KMPX,2010-10-25 12:00:00,5,18.1,26862.0,-58.5,-89.5,M,M,M,M
KMPX,2010-10-25 12:00:00,6,16.5,27432.0,M,M,290.0,28,87.0,47.0
KMPX,2010-10-25 12:00:00,5,14.6,28212.0,-57.5,-89.5,M,M,M,M
KMPX,2010-10-25 12:00:00,5,13.3,28797.0,-59.3,-90.3,M,M,M,M
KMPX,2010-10-25 12:00:00,5,11.6,29653.0,-58.5,-89.5,M,M,M,M
KMPX,2010-10-25 12:00:00,5,10.7,30163.0,-55.5,-87.5,M,M,M,M
KMPX,2010-10-25 12:00:00,6,10.2,30480.0,M,M,285.0,49,89.0,54.0
KMPX,2010-10-25 12:00:00,4,10.0,30610.0,-55.9,-87.9,285.0,48,89.0,54.0
KMPX,2010-10-25 12:00:00,6,9.7,30784.0,M,M,280.0,46,89.0,54.0
KMPX,2010-10-25 12:00:00,5,9.3,31070.0,-55.9,-87.9,M,M,M,M
KMPX,2010-10-26 00:00:00,9,953.0,287.0,14.8,13.0,120.0,5,0.0,0.0
KMPX,2010-10-26 00:00:00,4,1000.0,-120.0,M,M,M,M,M,M
KMPX,2010-10-26 00:00:00,5,927.0,519.0,13.6,11.3,M,M,M,M
KMPX,2010-10-26 00:00:00,4,925.0,547.0,13.6,11.3,125.0,28,301.0,0.0
KMPX,2010-10-26 00:00:00,6,918.2,609.0,M,M,135.0,33,304.0,0.0
KMPX,2010-10-26 00:00:00,5,913.0,656.0,13.8,10.4,M,M,M,M
KMPX,2010-10-26 00:00:00,5,906.0,721.0,15.6,8.6,M,M,M,M
KMPX,2010-10-26 00:00:00,5,890.0,871.0,15.0,7.0,M,M,M,M
KMPX,2010-10-26 00:00:00,6,885.5,914.0,M,M,150.0,28,315.0,0.0
KMPX,2010-10-26 00:00:00,6,854.2,1219.0,M,M,160.0,24,321.0,1.0
KMPX,2010-10-26 00:00:00,4,850.0,1261.0,12.4,4.3,160.0,24,322.0,1.0
KMPX,2010-10-26 00:00:00,6,793.8,1828.0,M,M,180.0,41,334.0,2.0
KMPX,2010-10-26 00:00:00,5,789.0,1878.0,8.8,0.8,M,M,M,M
KMPX,2010-10-26 00:00:00,6,764.6,2133.0,M,M,185.0,42,340.0,2.0
KMPX,2010-10-26 00:00:00,6,736.4,2438.0,M,M,195.0,48,346.0,3.0
KMPX,2010-10-26 00:00:00,5,712.0,2712.0,1.4,-3.0,M,M,M,M
KMPX,2010-10-26 00:00:00,6,709.4,2743.0,M,M,195.0,50,351.0,4.0
KMPX,2010-10-26 00:00:00,4,700.0,2858.0,0.6,-3.3,200.0,51,353.0,4.0
KMPX,2010-10-26 00:00:00,6,683.3,3048.0,M,M,200.0,52,356.0,5.0
KMPX,2010-10-26 00:00:00,6,632.6,3657.0,M,M,205.0,48,2.0,6.0
KMPX,2010-10-26 00:00:00,5,612.0,3918.0,-6.5,-8.9,M,M,M,M
KMPX,2010-10-26 00:00:00,6,585.0,4267.0,M,M,215.0,39,7.0,8.0
KMPX,2010-10-26 00:00:00,6,562.3,4572.0,M,M,220.0,30,9.0,8.0
KMPX,2010-10-26 00:00:00,5,561.0,4590.0,-10.5,-11.9,M,M,M,M
KMPX,2010-10-26 00:00:00,6,540.6,4876.0,M,M,215.0,27,10.0,8.0
KMPX,2010-10-26 00:00:00,4,500.0,5480.0,-13.9,-14.9,195.0,22,11.0,9.0
KMPX,2010-10-26 00:00:00,6,499.6,5486.0,M,M,200.0,22,11.0,9.0
KMPX,2010-10-26 00:00:00,5,487.0,5679.0,-14.7,-15.8,M,M,M,M
KMPX,2010-10-26 00:00:00,6,460.7,6096.0,M,M,205.0,21,12.0,10.0
KMPX,2010-10-26 00:00:00,5,457.0,6156.0,-17.3,-18.8,M,M,M,M
KMPX,2010-10-26 00:00:00,5,440.0,6438.0,-19.1,-22.2,M,M,M,M
KMPX,2010-10-26 00:00:00,6,424.4,6705.0,M,M,220.0,31,14.0,11.0
KMPX,2010-10-26 00:00:00,5,422.0,6747.0,-20.3,-22.4,M,M,M,M
KMPX,2010-10-26 00:00:00,4,400.0,7150.0,-23.5,-25.7,215.0,35,15.0,12.0
KMPX,2010-10-26 00:00:00,6,374.6,7620.0,M,M,210.0,42,16.0,13.0
KMPX,2010-10-26 00:00:00,5,347.0,8169.0,-31.7,-35.3,M,M,M,M
KMPX,2010-10-26 00:00:00,5,340.0,8312.0,-33.1,-37.1,M,M,M,M
KMPX,2010-10-26 00:00:00,5,328.0,8563.0,-35.7,-42.7,M,M,M,M
KMPX,2010-10-26 00:00:00,6,301.6,9144.0,M,M,215.0,44,20.0,16.0
KMPX,2010-10-26 00:00:00,4,300.0,9180.0,-40.5,-47.5,215.0,44,20.0,16.0
KMPX,2010-10-26 00:00:00,4,250.0,10390.0,-51.3,-59.3,220.0,48,22.0,19.0
KMPX,2010-10-26 00:00:00,6,239.3,10668.0,M,M,225.0,46,23.0,20.0
KMPX,2010-10-26 00:00:00,5,224.0,11091.0,-57.7,-65.7,M,M,M,M
KMPX,2010-10-26 00:00:00,5,213.0,11408.0,-57.7,-65.7,M,M,M,M
KMPX,2010-10-26 00:00:00,6,201.0,11778.0,M,M,235.0,65,27.0,23.0
KMPX,2010-10-26 00:00:00,4,200.0,11810.0,-60.7,-68.7,235.0,65,27.0,23.0
KMPX,2010-10-26 00:00:00,5,199.0,11841.0,-61.1,-69.1,M,M,M,M
KMPX,2010-10-26 00:00:00,6,197.5,11887.0,M,M,235.0,65,27.0,23.0
KMPX,2010-10-26 00:00:00,5,186.0,12259.0,-61.1,-69.1,M,M,M,M
KMPX,2010-10-26 00:00:00,5,185.0,12292.0,-59.7,-67.7,M,M,M,M
KMPX,2010-10-26 00:00:00,5,176.0,12605.0,-57.3,-65.3,M,M,M,M
KMPX,2010-10-26 00:00:00,5,173.0,12714.0,-54.5,-63.5,M,M,M,M
KMPX,2010-10-26 00:00:00,5,166.0,12977.0,-55.1,-64.1,M,M,M,M
KMPX,2010-10-26 00:00:00,6,162.7,13106.0,M,M,225.0,44,30.0,27.0
KMPX,2010-10-26 00:00:00,5,158.0,13290.0,-57.3,-66.3,M,M,M,M
KMPX,2010-10-26 00:00:00,6,155.0,13411.0,M,M,240.0,52,31.0,27.0
KMPX,2010-10-26 00:00:00,5,154.0,13452.0,-57.1,-66.1,M,M,M,M
KMPX,2010-10-26 00:00:00,4,150.0,13620.0,-54.9,-64.9,245.0,49,31.0,28.0
KMPX,2010-10-26 00:00:00,5,149.0,13663.0,-54.5,-64.5,M,M,M,M
KMPX,2010-10-26 00:00:00,6,147.8,13716.0,M,M,250.0,41,32.0,28.0
KMPX,2010-10-26 00:00:00,5,142.0,13970.0,-54.5,-64.5,M,M,M,M
KMPX,2010-10-26 00:00:00,6,134.3,14326.0,M,M,235.0,32,33.0,29.0
KMPX,2010-10-26 00:00:00,5,131.0,14481.0,-57.5,-67.5,M,M,M,M
KMPX,2010-10-26 00:00:00,5,128.0,14627.0,-57.7,-67.7,M,M,M,M
KMPX,2010-10-26 00:00:00,6,127.9,14630.0,M,M,240.0,42,33.0,30.0
KMPX,2010-10-26 00:00:00,5,127.0,14676.0,-56.5,-67.5,M,M,M,M
KMPX,2010-10-26 00:00:00,5,124.0,14827.0,-56.5,-67.5,M,M,M,M
KMPX,2010-10-26 00:00:00,6,121.9,14935.0,M,M,220.0,37,34.0,30.0
KMPX,2010-10-26 00:00:00,5,119.0,15086.0,-58.9,-68.9,M,M,M,M
KMPX,2010-10-26 00:00:00,6,116.1,15240.0,M,M,230.0,41,34.0,31.0
KMPX,2010-10-26 00:00:00,5,116.0,15246.0,-58.1,-69.1,M,M,M,M
KMPX,2010-10-26 00:00:00,5,112.0,15466.0,-59.1,-69.1,M,M,M,M
KMPX,2010-10-26 00:00:00,6,110.6,15544.0,M,M,235.0,42,34.0,32.0
KMPX,2010-10-26 00:00:00,5,107.0,15752.0,-58.5,-69.5,M,M,M,M
KMPX,2010-10-26 00:00:00,5,104.0,15930.0,-59.3,-70.3,M,M,M,M
KMPX,2010-10-26 00:00:00,4,100.0,16180.0,-58.5,-69.5,240.0,24,35.0,33.0
KMPX,2010-10-26 00:00:00,5,96.7,16391.0,-56.9,-67.9,M,M,M,M
KMPX,2010-10-26 00:00:00,5,87.6,17011.0,-59.5,-70.5,M,M,M,M
KMPX,2010-10-26 00:00:00,6,86.8,17068.0,M,M,250.0,37,36.0,34.0
KMPX,2010-10-26 00:00:00,6,82.7,17373.0,M,M,240.0,21,37.0,35.0
KMPX,2010-10-26 00:00:00,5,74.8,17998.0,-58.7,-69.7,M,M,M,M
KMPX,2010-10-26 00:00:00,6,71.5,18288.0,M,M,260.0,20,38.0,35.0
KMPX,2010-10-26 00:00:00,4,70.0,18420.0,-60.1,-71.1,250.0,21,38.0,36.0
KMPX,2010-10-26 00:00:00,6,61.7,19202.0,M,M,240.0,19,38.0,36.0
KMPX,2010-10-26 00:00:00,6,58.7,19507.0,M,M,285.0,25,39.0,37.0
KMPX,2010-10-26 00:00:00,5,57.9,19589.0,-64.3,-75.3,M,M,M,M
KMPX,2010-10-26 00:00:00,6,55.9,19812.0,M,M,265.0,17,39.0,37.0
KMPX,2010-10-26 00:00:00,6,53.2,20116.0,M,M,300.0,14,40.0,37.0
KMPX,2010-10-26 00:00:00,6,50.6,20421.0,M,M,280.0,10,40.0,37.0
KMPX,2010-10-26 00:00:00,4,50.0,20500.0,-61.7,-72.7,285.0,12,40.0,37.0
KMPX,2010-10-26 00:00:00,6,45.9,21031.0,M,M,330.0,20,41.0,37.0
KMPX,2010-10-26 00:00:00,6,43.7,21336.0,M,M,280.0,2,41.0,37.0
KMPX,2010-10-26 00:00:00,5,41.9,21594.0,-60.7,-71.7,M,M,M,M
KMPX,2010-10-26 00:00:00,6,41.6,21640.0,M,M,245.0,12,41.0,37.0
KMPX,2010-10-26 00:00:00,6,37.7,22250.0,M,M,250.0,17,41.0,38.0
KMPX,2010-10-26 00:00:00,6,32.5,23164.0,M,M,270.0,12,42.0,38.0
KMPX,2010-10-26 00:00:00,6,30.9,23469.0,M,M,255.0,13,42.0,38.0
KMPX,2010-10-26 00:00:00,5,30.8,23496.0,-62.3,-73.3,M,M,M,M
KMPX,2010-10-26 00:00:00,4,30.0,23660.0,-61.9,-72.9,275.0,13,42.0,38.0
KMPX,2010-10-26 00:00:00,6,29.5,23774.0,M,M,275.0,14,42.0,39.0
KMPX,2010-10-26 00:00:00,6,26.7,24384.0,M,M,265.0,18,43.0,39.0
KMPX,2010-10-26 00:00:00,5,26.2,24499.0,-60.3,-72.3,M,M,M,M
KMPX,2010-10-26 00:00:00,6,24.2,24993.0,M,M,305.0,15,44.0,39.0
KMPX,2010-10-26 00:00:00,5,21.4,25755.0,-60.9,-72.9,M,M,M,M
KMPX,2010-10-26 00:00:00,4,20.0,26190.0,-60.1,-72.1,270.0,17,45.0,40.0
KMPX,2010-10-26 00:00:00,6,19.9,26212.0,M,M,270.0,17,45.0,40.0
KMPX,2010-10-26 00:00:00,6,18.1,26822.0,M,M,290.0,24,46.0,40.0
KMPX,2010-10-26 00:00:00,5,17.5,27026.0,-58.1,-71.1,M,M,M,M
KMPX,2010-10-26 00:00:00,6,17.2,27127.0,M,M,275.0,23,46.0,40.0
KMPX,2010-10-26 00:00:00,5,16.4,27432.0,-59.3,-72.3,M,M,M,M
KMPX,2010-10-26 00:00:00,6,16.4,27432.0,M,M,305.0,20,47.0,41.0
KMPX,2010-10-26 00:00:00,5,14.2,28334.0,-57.9,-70.9,M,M,M,M
KMPX,2010-10-26 00:00:00,5,11.8,29492.0,-59.9,-72.9,M,M,M,M
KMPX,2010-10-26 00:00:00,6,10.6,30176.0,M,M,280.0,42,52.0,43.0
KMPX,2010-10-26 00:00:00,5,10.1,30465.0,-57.9,-71.9,M,M,M,M
KMPX,2010-10-26 12:00:00,4,1000.0,M,M,M,M,M,M,M
KMPX,2010-10-26 12:00:00,4,925.0,M,10.8,9.7,240.0,20,14.0,133.0
KMPX,2010-10-26 12:00:00,5,920.0,M,10.4,9.4,M,M,M,M
KMPX,2010-10-26 12:00:00,5,883.0,M,8.6,8.1,M,M,M,M
KMPX,2010-10-26 12:00:00,5,862.0,M,7.6,7.2,M,M,M,M
KMPX,2010-10-26 12:00:00,4,850.0,M,8.0,7.6,225.0,24,M,M
KMPX,2010-10-26 12:00:00,5,848.0,M,8.0,7.7,M,M,M,M
KMPX,2010-10-26 12:00:00,5,822.0,M,6.2,5.8,M,M,M,M
KMPX,2010-10-26 12:00:00,5,794.0,M,4.4,1.2,M,M,M,M
KMPX,2010-10-26 12:00:00,5,779.0,M,4.4,1.8,M,M,M,M
KMPX,2010-10-26 12:00:00,5,752.0,M,3.0,0.8,M,M,M,M
KMPX,2010-10-26 12:00:00,5,751.0,M,2.8,-0.3,M,M,M,M
KMPX,2010-10-26 12:00:00,5,721.0,M,1.4,-0.3,M,M,M,M
KMPX,2010-10-26 12:00:00,6,9999.9,609.0,M,M,240.0,24,311.0,25.0
KMPX,2010-10-26 12:00:00,6,9999.9,914.0,M,M,230.0,24,312.0,25.0
KMPX,2010-10-26 12:00:00,6,9999.9,1219.0,M,M,220.0,25,313.0,25.0
KMPX,2010-10-26 12:00:00,6,9999.9,1524.0,M,M,215.0,26,314.0,25.0
KMPX,2010-10-26 12:00:00,6,9999.9,1828.0,M,M,200.0,29,315.0,25.0
KMPX,2010-10-26 12:00:00,6,9999.9,2133.0,M,M,190.0,27,316.0,25.0
KMPX,2010-10-26 12:00:00,6,9999.9,2438.0,M,M,170.0,25,316.0,25.0
KMPX,2010-10-26 12:00:00,4,700.0,2684.0,0.2,-1.2,170.0,25,M,M
KMPX,2010-10-26 12:00:00,6,694.9,2743.0,M,M,175.0,27,351.0,0.0
KMPX,2010-10-26 12:00:00,5,692.0,2776.0,-0.3,-1.7,M,M,M,M
KMPX,2010-10-26 12:00:00,6,668.5,3048.0,M,M,185.0,32,358.0,0.0
KMPX,2010-10-26 12:00:00,6,643.2,3352.0,M,M,175.0,35,359.0,1.0
KMPX,2010-10-26 12:00:00,6,618.8,3657.0,M,M,175.0,32,357.0,1.0
KMPX,2010-10-26 12:00:00,5,608.0,3796.0,-6.1,-15.1,M,M,M,M
KMPX,2010-10-26 12:00:00,5,590.0,4030.0,-7.5,-16.5,M,M,M,M
KMPX,2010-10-26 12:00:00,5,575.0,4230.0,-7.9,-16.9,M,M,M,M
KMPX,2010-10-26 12:00:00,6,572.2,4267.0,M,M,175.0,24,356.0,2.0
KMPX,2010-10-26 12:00:00,5,567.0,4338.0,-9.5,-17.5,M,M,M,M
KMPX,2010-10-26 12:00:00,6,549.9,4572.0,M,M,160.0,17,355.0,3.0
KMPX,2010-10-26 12:00:00,5,535.0,4783.0,-12.5,-16.9,M,M,M,M
KMPX,2010-10-26 12:00:00,6,528.5,4876.0,M,M,140.0,24,353.0,3.0
KMPX,2010-10-26 12:00:00,5,512.0,5117.0,-12.9,-16.5,M,M,M,M
KMPX,2010-10-26 12:00:00,6,508.0,5181.0,M,M,150.0,37,349.0,3.0
KMPX,2010-10-26 12:00:00,4,500.0,5310.0,-13.9,-17.6,155.0,35,348.0,4.0
KMPX,2010-10-26 12:00:00,5,495.0,5386.0,-14.3,-18.1,M,M,M,M
KMPX,2010-10-26 12:00:00,6,449.9,6096.0,M,M,150.0,38,343.0,5.0
KMPX,2010-10-26 12:00:00,4,400.0,6970.0,-25.1,-29.1,155.0,50,340.0,7.0
KMPX,2010-10-26 12:00:00,5,385.0,7246.0,-27.1,-31.3,M,M,M,M
KMPX,2010-10-26 12:00:00,6,365.2,7620.0,M,M,160.0,48,339.0,9.0
KMPX,2010-10-26 12:00:00,5,349.0,7942.0,-33.7,-38.2,M,M,M,M
KMPX,2010-10-26 12:00:00,5,348.0,7962.0,-33.9,-38.4,M,M,M,M
KMPX,2010-10-26 12:00:00,5,328.0,8372.0,-37.7,-44.7,M,M,M,M
KMPX,2010-10-26 12:00:00,6,320.3,8534.0,M,M,155.0,49,339.0,11.0
KMPX,2010-10-26 12:00:00,4,300.0,8980.0,-43.1,-50.1,155.0,57,338.0,13.0
KMPX,2010-10-26 12:00:00,6,292.7,9144.0,M,M,160.0,62,338.0,13.0
KMPX,2010-10-26 12:00:00,5,292.0,9161.0,-44.7,-51.7,M,M,M,M
KMPX,2010-10-26 12:00:00,6,279.6,9448.0,M,M,155.0,79,338.0,14.0
KMPX,2010-10-26 12:00:00,6,279.0,9462.0,M,M,155.0,79,338.0,14.0
KMPX,2010-10-26 12:00:00,5,267.0,9753.0,-48.3,-60.3,M,M,M,M
KMPX,2010-10-26 12:00:00,5,256.0,10029.0,-48.3,-62.3,M,M,M,M
KMPX,2010-10-26 12:00:00,5,251.0,10158.0,-49.1,-64.1,M,M,M,M
KMPX,2010-10-26 12:00:00,4,250.0,10190.0,-49.1,-64.1,160.0,74,338.0,18.0
KMPX,2010-10-26 12:00:00,6,243.5,10363.0,M,M,165.0,68,338.0,18.0
KMPX,2010-10-26 12:00:00,5,243.0,10376.0,-47.9,-64.9,M,M,M,M
KMPX,2010-10-26 12:00:00,5,235.0,10595.0,-49.5,-68.5,M,M,M,M
KMPX,2010-10-26 12:00:00,5,228.0,10793.0,-48.7,-69.7,M,M,M,M
KMPX,2010-10-26 12:00:00,5,218.0,11086.0,-50.3,-75.3,M,M,M,M
KMPX,2010-10-26 12:00:00,6,202.1,11582.0,M,M,180.0,35,340.0,22.0
KMPX,2010-10-26 12:00:00,4,200.0,11650.0,-50.5,-84.5,175.0,36,340.0,22.0
KMPX,2010-10-26 12:00:00,5,193.0,11882.0,-49.7,-83.7,M,M,M,M
KMPX,2010-10-26 12:00:00,5,186.0,12123.0,-50.5,-84.5,M,M,M,M
KMPX,2010-10-26 12:00:00,6,184.0,12192.0,M,M,180.0,48,341.0,23.0
KMPX,2010-10-26 12:00:00,5,184.0,12193.0,-49.7,-83.7,M,M,M,M
KMPX,2010-10-26 12:00:00,5,177.0,12446.0,-49.7,-83.7,M,M,M,M
KMPX,2010-10-26 12:00:00,6,175.7,12496.0,M,M,205.0,59,342.0,24.0
KMPX,2010-10-26 12:00:00,5,173.0,12596.0,-46.7,-81.7,M,M,M,M
KMPX,2010-10-26 12:00:00,6,167.7,12801.0,M,M,220.0,41,344.0,24.0
KMPX,2010-10-26 12:00:00,5,158.0,13196.0,-46.7,-81.7,M,M,M,M
KMPX,2010-10-26 12:00:00,4,150.0,13540.0,-48.3,-82.3,210.0,36,346.0,25.0
KMPX,2010-10-26 12:00:00,5,149.0,13584.0,-48.7,-82.7,M,M,M,M
KMPX,2010-10-26 12:00:00,6,146.0,13716.0,M,M,200.0,38,347.0,26.0
KMPX,2010-10-26 12:00:00,5,142.0,13899.0,-48.9,-82.9,M,M,M,M
KMPX,2010-10-26 12:00:00,6,133.0,14326.0,M,M,215.0,18,348.0,26.0
KMPX,2010-10-26 12:00:00,6,126.9,14630.0,M,M,180.0,20,349.0,27.0
KMPX,2010-10-26 12:00:00,5,126.0,14677.0,-51.9,-84.9,M,M,M,M
KMPX,2010-10-26 12:00:00,5,120.0,14993.0,-51.3,-84.3,M,M,M,M
KMPX,2010-10-26 12:00:00,6,115.5,15240.0,M,M,175.0,29,349.0,27.0
KMPX,2010-10-26 12:00:00,5,105.0,15848.0,-56.5,-88.5,M,M,M,M
KMPX,2010-10-26 12:00:00,4,100.0,16160.0,-55.5,-87.5,250.0,18,350.0,28.0
KMPX,2010-10-26 12:00:00,5,87.3,17017.0,-56.1,-88.1,M,M,M,M
KMPX,2010-10-26 12:00:00,6,86.6,17068.0,M,M,235.0,36,353.0,29.0
KMPX,2010-10-26 12:00:00,6,82.5,17373.0,M,M,240.0,32,354.0,29.0
KMPX,2010-10-26 12:00:00,5,80.1,17559.0,-59.3,-90.3,M,M,M,M
KMPX,2010-10-26 12:00:00,6,78.6,17678.0,M,M,270.0,23,355.0,29.0
KMPX,2010-10-26 12:00:00,6,74.9,17983.0,M,M,235.0,13,355.0,29.0
KMPX,2010-10-26 12:00:00,5,74.8,17989.0,-57.3,-89.3,M,M,M,M
KMPX,2010-10-26 12:00:00,6,71.4,18288.0,M,M,260.0,12,356.0,29.0
KMPX,2010-10-26 12:00:00,4,70.0,18410.0,-59.9,-90.9,260.0,12,356.0,29.0
KMPX,2010-10-26 12:00:00,6,68.0,18592.0,M,M,240.0,14,356.0,29.0
KMPX,2010-10-26 12:00:00,5,67.1,18673.0,-61.1,-92.1,M,M,M,M
KMPX,2010-10-26 12:00:00,6,64.7,18897.0,M,M,245.0,17,357.0,30.0
KMPX,2010-10-26 12:00:00,6,61.6,19202.0,M,M,205.0,18,357.0,30.0
KMPX,2010-10-26 12:00:00,5,60.7,19296.0,-59.7,-90.7,M,M,M,M
KMPX,2010-10-26 12:00:00,6,58.7,19507.0,M,M,235.0,11,357.0,30.0
KMPX,2010-10-26 12:00:00,6,55.8,19812.0,M,M,220.0,13,358.0,30.0
KMPX,2010-10-26 12:00:00,6,53.2,20116.0,M,M,255.0,15,358.0,30.0
KMPX,2010-10-26 12:00:00,5,50.4,20446.0,-63.1,-93.1,M,M,M,M
KMPX,2010-10-26 12:00:00,4,50.0,20500.0,-62.7,-92.7,255.0,15,358.0,30.0
KMPX,2010-10-26 12:00:00,6,48.2,20726.0,M,M,255.0,14,359.0,30.0
KMPX,2010-10-26 12:00:00,6,43.7,21336.0,M,M,320.0,24,0.0,30.0
KMPX,2010-10-26 12:00:00,6,41.6,21640.0,M,M,330.0,11,0.0,30.0
KMPX,2010-10-26 12:00:00,5,38.4,22131.0,-60.5,-91.5,M,M,M,M
KMPX,2010-10-26 12:00:00,6,37.7,22250.0,M,M,240.0,3,1.0,30.0
KMPX,2010-10-26 12:00:00,5,36.0,22531.0,-61.7,-91.7,M,M,M,M
KMPX,2010-10-26 12:00:00,5,30.1,23643.0,-59.1,-90.1,M,M,M,M
KMPX,2010-10-26 12:00:00,4,30.0,23670.0,-59.1,-90.1,295.0,4,1.0,30.0
KMPX,2010-10-26 12:00:00,5,28.6,23968.0,-60.5,-91.5,M,M,M,M
KMPX,2010-10-26 12:00:00,6,26.7,24384.0,M,M,265.0,11,2.0,30.0
KMPX,2010-10-26 12:00:00,6,25.5,24688.0,M,M,270.0,18,2.0,30.0
