station,validUTC,levelcode,pressure_mb,height_m,tmpc,dwpc,drct,speed_kts,bearing,range_sm
KGRB,2010-10-26 12:00:00,5,52.1,19986.0,-62.9,-69.9,M,M,M,M
KGRB,2010-10-26 12:00:00,5,50.2,20215.0,-61.5,-68.5,M,M,M,M
KGRB,2010-10-26 12:00:00,4,50.0,20240.0,-61.7,-68.7,295.0,6,18.0,48.0
KGRB,2010-10-26 12:00:00,6,48.5,20421.0,M,M,235.0,10,18.0,48.0
KGRB,2010-10-26 12:00:00,6,46.2,20726.0,M,M,265.0,21,18.0,48.0
KGRB,2010-10-26 12:00:00,6,44.0,21031.0,M,M,275.0,17,18.0,48.0
KGRB,2010-10-26 12:00:00,6,41.8,21336.0,M,M,300.0,5,19.0,48.0
KGRB,2010-10-26 12:00:00,5,37.1,22076.0,-63.5,-70.5,M,M,M,M
KGRB,2010-10-26 12:00:00,5,32.6,22871.0,-61.1,-69.1,M,M,M,M
KGRB,2010-10-26 12:00:00,4,30.0,23390.0,-61.9,-69.9,230.0,8,19.0,48.0
KGRB,2010-10-26 12:00:00,6,28.2,23774.0,M,M,250.0,11,20.0,48.0
KGRB,2010-10-26 12:00:00,5,27.2,23993.0,-63.1,-71.1,M,M,M,M
KGRB,2010-10-26 12:00:00,6,26.8,24079.0,M,M,280.0,16,20.0,48.0
KGRB,2010-10-26 12:00:00,6,25.5,24384.0,M,M,260.0,15,20.0,49.0
KGRB,2010-10-26 12:00:00,6,24.3,24688.0,M,M,270.0,18,20.0,49.0
KGRB,2010-10-26 12:00:00,6,23.1,24993.0,M,M,290.0,13,21.0,49.0
KGRB,2010-10-26 12:00:00,5,21.8,25359.0,-60.5,-69.5,M,M,M,M
KGRB,2010-10-26 12:00:00,6,21.0,25603.0,M,M,300.0,7,21.0,49.0
KGRB,2010-10-26 12:00:00,4,20.0,25900.0,-61.5,-72.5,280.0,10,21.0,49.0
KGRB,2010-10-26 12:00:00,5,19.8,25962.0,-61.7,-72.7,M,M,M,M
KGRB,2010-10-26 12:00:00,5,18.7,26317.0,-59.3,-70.3,M,M,M,M
KGRB,2010-10-26 12:00:00,5,17.2,26838.0,-60.3,-71.3,M,M,M,M
KGRB,2010-10-26 12:00:00,6,15.6,27432.0,M,M,275.0,17,23.0,49.0
KGRB,2010-10-26 12:00:00,5,11.6,29300.0,-57.9,-69.9,M,M,M,M
KGRB,2010-10-26 12:00:00,5,10.7,29806.0,-58.9,-71.9,M,M,M,M
KGRB,2010-10-26 12:00:00,5,10.2,30107.0,-56.5,-68.5,M,M,M,M
KGRB,2010-10-26 12:00:00,4,10.0,30250.0,-57.1,-70.1,280.0,38,27.0,50.0
KGRB,2010-10-26 12:00:00,6,9.6,30480.0,M,M,280.0,39,28.0,51.0
KGRB,2010-10-26 12:00:00,5,9.5,30573.0,-57.9,-69.9,M,M,M,M
KGRB,2010-10-26 12:00:00,5,9.2,30776.0,-55.9,-67.9,M,M,M,M
KGRB,2010-10-26 12:00:00,6,9.2,30784.0,M,M,280.0,46,29.0,51.0
KGRB,2010-10-26 12:00:00,5,8.9,30986.0,-56.1,-68.1,M,M,M,M
KGRB,2010-10-27 00:00:00,9,959.0,210.0,9.8,4.8,220.0,26,0.0,0.0
KGRB,2010-10-27 00:00:00,4,1000.0,-137.0,M,M,M,M,M,M
KGRB,2010-10-27 00:00:00,4,925.0,511.0,7.0,2.2,220.0,48,39.0,0.0
KGRB,2010-10-27 00:00:00,5,922.0,538.0,6.8,2.1,M,M,M,M
KGRB,2010-10-27 00:00:00,6,914.0,609.0,M,M,225.0,50,40.0,0.0
KGRB,2010-10-27 00:00:00,6,880.2,914.0,M,M,230.0,53,43.0,1.0
KGRB,2010-10-27 00:00:00,5,857.0,1130.0,1.4,0.4,M,M,M,M
KGRB,2010-10-27 00:00:00,4,850.0,1199.0,0.8,0.2,230.0,50,45.0,2.0
KGRB,2010-10-27 00:00:00,6,847.9,1219.0,M,M,230.0,50,45.0,2.0
KGRB,2010-10-27 00:00:00,5,822.0,1466.0,-0.9,-1.4,M,M,M,M
KGRB,2010-10-27 00:00:00,6,785.2,1828.0,M,M,240.0,57,49.0,4.0
KGRB,2010-10-27 00:00:00,5,773.0,1952.0,-3.7,-4.2,M,M,M,M
KGRB,2010-10-27 00:00:00,6,755.5,2133.0,M,M,245.0,61,51.0,5.0
KGRB,2010-10-27 00:00:00,6,727.0,2438.0,M,M,250.0,65,54.0,6.0
KGRB,2010-10-27 00:00:00,4,700.0,2737.0,-6.1,-6.9,250.0,67,56.0,7.0
KGRB,2010-10-27 00:00:00,6,699.5,2743.0,M,M,250.0,67,56.0,7.0
KGRB,2010-10-27 00:00:00,5,696.0,2782.0,-6.3,-7.2,M,M,M,M
KGRB,2010-10-27 00:00:00,5,657.0,3229.0,-9.5,-13.0,M,M,M,M
KGRB,2010-10-27 00:00:00,5,651.0,3300.0,-10.3,-17.3,M,M,M,M
KGRB,2010-10-27 00:00:00,5,645.0,3371.0,-10.7,-17.7,M,M,M,M
KGRB,2010-10-27 00:00:00,5,640.0,3431.0,-11.3,-22.3,M,M,M,M
KGRB,2010-10-27 00:00:00,5,638.0,3455.0,-11.7,-21.7,M,M,M,M
KGRB,2010-10-27 00:00:00,5,637.0,3467.0,-11.7,-24.7,M,M,M,M
KGRB,2010-10-27 00:00:00,5,634.0,3503.0,-12.1,-24.1,M,M,M,M
KGRB,2010-10-27 00:00:00,5,626.0,3600.0,-11.9,-24.9,M,M,M,M
KGRB,2010-10-27 00:00:00,5,623.0,3637.0,-11.5,-20.5,M,M,M,M
KGRB,2010-10-27 00:00:00,6,621.4,3657.0,M,M,240.0,70,59.0,10.0
KGRB,2010-10-27 00:00:00,5,618.0,3699.0,-11.7,-22.7,M,M,M,M
KGRB,2010-10-27 00:00:00,5,606.0,3849.0,-12.1,-21.1,M,M,M,M
KGRB,2010-10-27 00:00:00,5,590.0,4053.0,-13.3,-21.3,M,M,M,M
KGRB,2010-10-27 00:00:00,5,585.0,4118.0,-13.7,-25.7,M,M,M,M
KGRB,2010-10-27 00:00:00,6,573.6,4267.0,M,M,235.0,56,58.0,13.0
KGRB,2010-10-27 00:00:00,5,562.0,4421.0,-15.3,-27.3,M,M,M,M
KGRB,2010-10-27 00:00:00,5,541.0,4706.0,-17.9,-35.9,M,M,M,M
KGRB,2010-10-27 00:00:00,6,528.8,4876.0,M,M,235.0,57,58.0,14.0
KGRB,2010-10-27 00:00:00,5,524.0,4943.0,-19.5,-36.5,M,M,M,M
KGRB,2010-10-27 00:00:00,5,508.0,5172.0,-21.1,-33.1,M,M,M,M
KGRB,2010-10-27 00:00:00,4,500.0,5290.0,-22.1,-35.1,235.0,61,58.0,16.0
KGRB,2010-10-27 00:00:00,5,488.0,5468.0,-23.3,-38.3,M,M,M,M
KGRB,2010-10-27 00:00:00,5,468.0,5772.0,-25.9,-33.9,M,M,M,M
KGRB,2010-10-27 00:00:00,6,466.8,5791.0,M,M,230.0,58,57.0,17.0
KGRB,2010-10-27 00:00:00,6,447.4,6096.0,M,M,230.0,49,57.0,18.0
KGRB,2010-10-27 00:00:00,5,441.0,6199.0,-28.1,-33.1,M,M,M,M
KGRB,2010-10-27 00:00:00,4,400.0,6900.0,-33.9,-38.0,240.0,45,56.0,20.0
KGRB,2010-10-27 00:00:00,6,393.7,7010.0,M,M,240.0,43,57.0,21.0
KGRB,2010-10-27 00:00:00,5,386.0,7148.0,-35.9,-40.4,M,M,M,M
KGRB,2010-10-27 00:00:00,6,360.3,7620.0,M,M,245.0,44,57.0,22.0
KGRB,2010-10-27 00:00:00,5,345.0,7917.0,-41.1,-45.8,M,M,M,M
KGRB,2010-10-27 00:00:00,5,333.0,8157.0,-39.9,-47.9,M,M,M,M
KGRB,2010-10-27 00:00:00,5,323.0,8364.0,-41.1,-55.1,M,M,M,M
KGRB,2010-10-27 00:00:00,5,314.0,8556.0,-39.9,-73.9,M,M,M,M
KGRB,2010-10-27 00:00:00,5,304.0,8777.0,-37.7,-75.7,M,M,M,M
KGRB,2010-10-27 00:00:00,4,300.0,8870.0,-37.9,-75.9,225.0,50,57.0,25.0
KGRB,2010-10-27 00:00:00,5,291.0,9079.0,-38.1,-76.1,M,M,M,M
KGRB,2010-10-27 00:00:00,6,288.2,9144.0,M,M,225.0,49,56.0,26.0
KGRB,2010-10-27 00:00:00,5,277.0,9416.0,-39.9,-76.9,M,M,M,M
KGRB,2010-10-27 00:00:00,5,262.0,9797.0,-38.3,-76.3,M,M,M,M
KGRB,2010-10-27 00:00:00,4,250.0,10120.0,-39.1,-76.1,225.0,49,55.0,29.0
KGRB,2010-10-27 00:00:00,5,241.0,10370.0,-39.5,-76.5,M,M,M,M
KGRB,2010-10-27 00:00:00,5,210.0,11302.0,-43.1,-79.1,M,M,M,M
KGRB,2010-10-27 00:00:00,6,201.7,11582.0,M,M,215.0,52,53.0,33.0
KGRB,2010-10-27 00:00:00,4,200.0,11640.0,-43.7,-79.7,215.0,50,53.0,33.0
KGRB,2010-10-27 00:00:00,5,195.0,11809.0,-44.3,-80.3,M,M,M,M
KGRB,2010-10-27 00:00:00,5,187.0,12089.0,-44.1,-80.1,M,M,M,M
KGRB,2010-10-27 00:00:00,6,184.1,12192.0,M,M,210.0,41,52.0,34.0
KGRB,2010-10-27 00:00:00,5,171.0,12685.0,-44.7,-79.7,M,M,M,M
KGRB,2010-10-27 00:00:00,5,164.0,12964.0,-44.7,-79.7,M,M,M,M
KGRB,2010-10-27 00:00:00,6,153.3,13411.0,M,M,220.0,57,51.0,38.0
KGRB,2010-10-27 00:00:00,5,152.0,13468.0,-47.1,-82.1,M,M,M,M
KGRB,2010-10-27 00:00:00,4,150.0,13560.0,-46.9,-81.9,220.0,57,51.0,38.0
KGRB,2010-10-27 00:00:00,5,148.0,13649.0,-46.3,-81.3,M,M,M,M
KGRB,2010-10-27 00:00:00,6,139.9,14020.0,M,M,205.0,43,50.0,39.0
KGRB,2010-10-27 00:00:00,5,137.0,14160.0,-47.1,-82.1,M,M,M,M
KGRB,2010-10-27 00:00:00,6,133.6,14326.0,M,M,225.0,39,50.0,40.0
KGRB,2010-10-27 00:00:00,5,127.0,14657.0,-49.7,-83.7,M,M,M,M
KGRB,2010-10-27 00:00:00,5,123.0,14866.0,-50.1,-84.1,M,M,M,M
KGRB,2010-10-27 00:00:00,6,116.1,15240.0,M,M,220.0,44,49.0,42.0
KGRB,2010-10-27 00:00:00,5,113.0,15413.0,-54.1,-87.1,M,M,M,M
KGRB,2010-10-27 00:00:00,6,105.5,15849.0,M,M,250.0,42,50.0,43.0
KGRB,2010-10-27 00:00:00,5,104.0,15941.0,-56.3,-88.3,M,M,M,M
KGRB,2010-10-27 00:00:00,5,102.0,16064.0,-55.7,-87.7,M,M,M,M
KGRB,2010-10-27 00:00:00,4,100.0,16190.0,-56.3,-88.3,255.0,27,50.0,44.0
KGRB,2010-10-27 00:00:00,5,92.2,16702.0,-55.9,-87.9,M,M,M,M
KGRB,2010-10-27 00:00:00,6,87.0,17068.0,M,M,225.0,30,50.0,45.0
KGRB,2010-10-27 00:00:00,5,85.1,17211.0,-55.1,-87.1,M,M,M,M
KGRB,2010-10-27 00:00:00,6,79.0,17678.0,M,M,230.0,11,50.0,46.0
KGRB,2010-10-27 00:00:00,6,75.3,17983.0,M,M,210.0,13,50.0,46.0
KGRB,2010-10-27 00:00:00,5,73.1,18170.0,-59.1,-90.1,M,M,M,M
KGRB,2010-10-27 00:00:00,6,71.8,18288.0,M,M,220.0,15,50.0,47.0
KGRB,2010-10-27 00:00:00,4,70.0,18450.0,-59.7,-90.7,210.0,12,50.0,47.0
KGRB,2010-10-27 00:00:00,6,68.4,18592.0,M,M,200.0,13,49.0,47.0
KGRB,2010-10-27 00:00:00,5,67.6,18668.0,-58.7,-89.7,M,M,M,M
KGRB,2010-10-27 00:00:00,6,62.0,19202.0,M,M,225.0,11,49.0,47.0
KGRB,2010-10-27 00:00:00,5,60.8,19327.0,-61.7,-91.7,M,M,M,M
KGRB,2010-10-27 00:00:00,6,59.1,19507.0,M,M,190.0,16,49.0,47.0
KGRB,2010-10-27 00:00:00,6,56.2,19812.0,M,M,240.0,13,49.0,48.0
KGRB,2010-10-27 00:00:00,5,55.6,19882.0,-59.5,-90.5,M,M,M,M
KGRB,2010-10-27 00:00:00,5,51.6,20346.0,-61.3,-92.3,M,M,M,M
KGRB,2010-10-27 00:00:00,6,51.0,20421.0,M,M,265.0,20,49.0,48.0
KGRB,2010-10-27 00:00:00,4,50.0,20550.0,-61.1,-92.1,265.0,20,49.0,48.0
KGRB,2010-10-27 00:00:00,6,48.6,20726.0,M,M,265.0,15,50.0,48.0
KGRB,2010-10-27 00:00:00,6,46.3,21031.0,M,M,240.0,12,50.0,49.0
KGRB,2010-10-27 00:00:00,5,44.8,21231.0,-60.5,-91.5,M,M,M,M
KGRB,2010-10-27 00:00:00,6,44.0,21336.0,M,M,255.0,18,50.0,49.0
KGRB,2010-10-27 00:00:00,5,43.6,21399.0,-61.7,-91.7,M,M,M,M
KGRB,2010-10-27 00:00:00,6,41.9,21640.0,M,M,265.0,19,50.0,49.0
KGRB,2010-10-27 00:00:00,6,39.9,21945.0,M,M,255.0,3,50.0,49.0
KGRB,2010-10-27 00:00:00,6,34.5,22860.0,M,M,240.0,18,50.0,50.0
KGRB,2010-10-27 00:00:00,5,31.7,23377.0,-59.5,-90.5,M,M,M,M
KGRB,2010-10-27 00:00:00,6,31.2,23469.0,M,M,295.0,20,51.0,50.0
KGRB,2010-10-27 00:00:00,4,30.0,23720.0,-59.5,-90.5,305.0,18,51.0,50.0
KGRB,2010-10-27 00:00:00,6,29.7,23774.0,M,M,305.0,18,51.0,50.0
KGRB,2010-10-27 00:00:00,6,28.3,24079.0,M,M,280.0,18,51.0,51.0
KGRB,2010-10-27 00:00:00,6,27.0,24384.0,M,M,290.0,15,52.0,51.0
KGRB,2010-10-27 00:00:00,6,25.7,24688.0,M,M,280.0,11,52.0,51.0
KGRB,2010-10-27 00:00:00,6,24.5,24993.0,M,M,250.0,15,52.0,51.0
KGRB,2010-10-27 00:00:00,6,23.3,25298.0,M,M,270.0,20,52.0,51.0
KGRB,2010-10-27 00:00:00,6,21.1,25908.0,M,M,265.0,21,52.0,52.0
KGRB,2010-10-27 00:00:00,6,20.1,26212.0,M,M,290.0,14,53.0,52.0
KGRB,2010-10-27 00:00:00,4,20.0,26250.0,-60.1,-91.1,285.0,15,53.0,52.0
KGRB,2010-10-27 00:00:00,5,19.2,26504.0,-60.1,-91.1,M,M,M,M
KGRB,2010-10-27 00:00:00,6,19.1,26517.0,M,M,265.0,11,53.0,52.0
KGRB,2010-10-27 00:00:00,5,18.0,26908.0,-57.9,-89.9,M,M,M,M
KGRB,2010-10-27 00:00:00,5,16.7,27378.0,-59.1,-90.1,M,M,M,M
KGRB,2010-10-27 00:00:00,6,16.6,27432.0,M,M,290.0,21,53.0,53.0
KGRB,2010-10-27 00:00:00,5,16.2,27569.0,-57.1,-89.1,M,M,M,M
KGRB,2010-10-27 00:00:00,5,14.8,28140.0,-56.5,-88.5,M,M,M,M
KGRB,2010-10-27 00:00:00,5,12.0,29459.0,-58.9,-89.9,M,M,M,M
KGRB,2010-10-27 00:00:00,5,11.2,29893.0,-56.7,-88.7,M,M,M,M
KGRB,2010-10-27 00:00:00,6,10.2,30480.0,M,M,270.0,33,57.0,56.0
KGRB,2010-10-27 00:00:00,4,10.0,30620.0,-56.9,-88.9,275.0,37,57.0,56.0
KGRB,2010-10-27 00:00:00,5,8.6,31572.0,-57.3,-89.3,M,M,M,M
KGRB,2010-10-27 00:00:00,6,8.0,32004.0,M,M,275.0,49,59.0,59.0
KGRB,2010-10-27 00:00:00,5,7.9,32112.0,-53.3,-86.3,M,M,M,M
KGRB,2010-10-27 12:00:00,9,964.0,210.0,8.6,0.6,220.0,19,0.0,0.0
KGRB,2010-10-27 12:00:00,4,1000.0,-92.0,M,M,M,M,M,M
KGRB,2010-10-27 12:00:00,5,958.0,261.0,8.4,-0.6,M,M,M,M
KGRB,2010-10-27 12:00:00,4,925.0,548.0,6.0,-2.0,225.0,42,41.0,0.0
KGRB,2010-10-27 12:00:00,6,918.1,609.0,M,M,225.0,42,42.0,0.0
KGRB,2010-10-27 12:00:00,5,916.0,628.0,5.2,-2.8,M,M,M,M
KGRB,2010-10-27 12:00:00,6,884.2,914.0,M,M,230.0,48,44.0,1.0
KGRB,2010-10-27 12:00:00,6,851.5,1219.0,M,M,225.0,52,45.0,2.0
KGRB,2010-10-27 12:00:00,4,850.0,1233.0,-0.5,-3.9,225.0,52,45.0,2.0
KGRB,2010-10-27 12:00:00,5,833.0,1393.0,-1.9,-3.9,M,M,M,M
KGRB,2010-10-27 12:00:00,6,788.1,1828.0,M,M,240.0,65,48.0,4.0
KGRB,2010-10-27 12:00:00,5,771.0,2000.0,-7.1,-7.8,M,M,M,M
KGRB,2010-10-27 12:00:00,5,758.0,2132.0,-6.9,-7.9,M,M,M,M
KGRB,2010-10-27 12:00:00,6,757.9,2133.0,M,M,240.0,74,50.0,5.0
KGRB,2010-10-27 12:00:00,5,747.0,2246.0,-4.5,-9.5,M,M,M,M
KGRB,2010-10-27 12:00:00,6,729.2,2438.0,M,M,245.0,81,53.0,6.0
KGRB,2010-10-27 12:00:00,6,701.7,2743.0,M,M,245.0,77,55.0,8.0
KGRB,2010-10-27 12:00:00,4,700.0,2762.0,-4.9,-14.9,245.0,77,55.0,8.0
KGRB,2010-10-27 12:00:00,5,693.0,2841.0,-4.9,-15.9,M,M,M,M
KGRB,2010-10-27 12:00:00,5,629.0,3590.0,-11.7,-22.7,M,M,M,M
KGRB,2010-10-27 12:00:00,6,623.5,3657.0,M,M,245.0,79,58.0,11.0
KGRB,2010-10-27 12:00:00,5,605.0,3886.0,-12.7,-24.7,M,M,M,M
KGRB,2010-10-27 12:00:00,6,575.1,4267.0,M,M,250.0,73,59.0,14.0
KGRB,2010-10-27 12:00:00,6,530.4,4876.0,M,M,240.0,59,60.0,16.0
KGRB,2010-10-27 12:00:00,4,500.0,5320.0,-21.3,-35.3,240.0,52,60.0,18.0
KGRB,2010-10-27 12:00:00,6,488.8,5486.0,M,M,245.0,53,60.0,18.0
KGRB,2010-10-27 12:00:00,5,466.0,5834.0,-25.1,-39.1,M,M,M,M
KGRB,2010-10-27 12:00:00,6,449.4,6096.0,M,M,245.0,25,60.0,19.0
KGRB,2010-10-27 12:00:00,5,447.0,6135.0,-25.5,-38.5,M,M,M,M
KGRB,2010-10-27 12:00:00,4,400.0,6930.0,-30.9,-41.9,260.0,22,61.0,20.0
KGRB,2010-10-27 12:00:00,5,397.0,6983.0,-31.3,-42.3,M,M,M,M
KGRB,2010-10-27 12:00:00,5,376.0,7366.0,-32.3,-42.3,M,M,M,M
KGRB,2010-10-27 12:00:00,6,362.5,7620.0,M,M,280.0,15,62.0,21.0
KGRB,2010-10-27 12:00:00,6,332.0,8229.0,M,M,280.0,21,63.0,22.0
KGRB,2010-10-27 12:00:00,5,331.0,8250.0,-39.1,-47.1,M,M,M,M
KGRB,2010-10-27 12:00:00,6,317.4,8534.0,M,M,240.0,19,63.0,22.0
KGRB,2010-10-27 12:00:00,5,303.0,8850.0,-41.3,-50.3,M,M,M,M
KGRB,2010-10-27 12:00:00,4,300.0,8930.0,-40.5,-49.5,240.0,44,63.0,23.0
KGRB,2010-10-27 12:00:00,5,299.0,8953.0,-40.1,-49.1,M,M,M,M
KGRB,2010-10-27 12:00:00,5,291.0,9138.0,-39.3,-49.3,M,M,M,M
KGRB,2010-10-27 12:00:00,6,290.7,9144.0,M,M,240.0,52,63.0,23.0
KGRB,2010-10-27 12:00:00,5,269.0,9673.0,-40.9,-51.9,M,M,M,M
KGRB,2010-10-27 12:00:00,6,265.9,9753.0,M,M,240.0,55,62.0,25.0
KGRB,2010-10-27 12:00:00,5,256.0,10010.0,-39.7,-50.7,M,M,M,M
KGRB,2010-10-27 12:00:00,4,250.0,10170.0,-39.9,-51.9,245.0,69,62.0,26.0
KGRB,2010-10-27 12:00:00,6,243.0,10363.0,M,M,245.0,73,62.0,27.0
KGRB,2010-10-27 12:00:00,5,239.0,10476.0,-40.1,-52.1,M,M,M,M
KGRB,2010-10-27 12:00:00,5,223.0,10945.0,-42.5,-54.5,M,M,M,M
KGRB,2010-10-27 12:00:00,6,222.1,10972.0,M,M,245.0,63,63.0,29.0
KGRB,2010-10-27 12:00:00,5,215.0,11191.0,-41.7,-53.7,M,M,M,M
KGRB,2010-10-27 12:00:00,4,200.0,11680.0,-42.9,-54.9,255.0,74,63.0,32.0
KGRB,2010-10-27 12:00:00,6,187.0,12128.0,M,M,250.0,82,64.0,34.0
KGRB,2010-10-27 12:00:00,6,185.3,12192.0,M,M,250.0,82,64.0,34.0
KGRB,2010-10-27 12:00:00,5,185.0,12203.0,-43.9,-55.9,M,M,M,M
KGRB,2010-10-27 12:00:00,5,174.0,12611.0,-46.9,-58.9,M,M,M,M
KGRB,2010-10-27 12:00:00,5,168.0,12843.0,-46.9,-58.9,M,M,M,M
KGRB,2010-10-27 12:00:00,5,162.0,13082.0,-48.7,-60.7,M,M,M,M
KGRB,2010-10-27 12:00:00,6,154.1,13411.0,M,M,250.0,50,64.0,39.0
KGRB,2010-10-27 12:00:00,5,153.0,13458.0,-47.3,-59.3,M,M,M,M
KGRB,2010-10-27 12:00:00,4,150.0,13600.0,-47.1,-59.1,250.0,50,64.0,39.0
KGRB,2010-10-27 12:00:00,5,143.0,13915.0,-47.1,-59.1,M,M,M,M
KGRB,2010-10-27 12:00:00,6,134.3,14326.0,M,M,235.0,62,64.0,42.0
KGRB,2010-10-27 12:00:00,5,126.0,14741.0,-52.1,-63.1,M,M,M,M
KGRB,2010-10-27 12:00:00,5,119.0,15110.0,-52.5,-63.5,M,M,M,M
KGRB,2010-10-27 12:00:00,6,116.6,15240.0,M,M,240.0,48,64.0,44.0
KGRB,2010-10-27 12:00:00,5,114.0,15385.0,-54.3,-65.3,M,M,M,M
KGRB,2010-10-27 12:00:00,5,110.0,15613.0,-54.3,-65.3,M,M,M,M
KGRB,2010-10-27 12:00:00,4,100.0,16230.0,-55.1,-66.1,235.0,36,63.0,47.0
KGRB,2010-10-27 12:00:00,5,90.4,16868.0,-58.3,-68.3,M,M,M,M
KGRB,2010-10-27 12:00:00,5,88.0,17037.0,-56.7,-67.7,M,M,M,M
KGRB,2010-10-27 12:00:00,6,87.6,17068.0,M,M,245.0,36,63.0,48.0
KGRB,2010-10-27 12:00:00,6,79.4,17678.0,M,M,260.0,12,63.0,49.0
KGRB,2010-10-27 12:00:00,5,74.6,18073.0,-59.9,-69.9,M,M,M,M
KGRB,2010-10-27 12:00:00,6,72.1,18288.0,M,M,235.0,21,63.0,50.0
KGRB,2010-10-27 12:00:00,4,70.0,18470.0,-59.7,-69.7,245.0,21,63.0,50.0
KGRB,2010-10-27 12:00:00,6,68.6,18592.0,M,M,245.0,19,63.0,50.0
KGRB,2010-10-27 12:00:00,5,67.9,18660.0,-60.1,-70.1,M,M,M,M
KGRB,2010-10-28 00:00:00,9,972.0,210.0,6.6,-1.4,245.0,15,0.0,0.0
KGRB,2010-10-28 00:00:00,4,1000.0,523.0,M,M,M,M,M,M
KGRB,2010-10-28 00:00:00,5,969.0,235.0,6.6,-1.4,M,M,M,M
KGRB,2010-10-28 00:00:00,5,930.0,569.0,3.4,-3.6,M,M,M,M
KGRB,2010-10-28 00:00:00,6,925.7,609.0,M,M,240.0,40,61.0,0.0
KGRB,2010-10-28 00:00:00,4,925.0,616.0,3.0,-3.0,240.0,43,61.0,0.0
KGRB,2010-10-28 00:00:00,6,891.1,914.0,M,M,240.0,47,60.0,1.0
KGRB,2010-10-28 00:00:00,5,858.0,1216.0,-2.9,-4.4,M,M,M,M
KGRB,2010-10-28 00:00:00,6,857.7,1219.0,M,M,245.0,47,61.0,2.0
KGRB,2010-10-28 00:00:00,4,850.0,1292.0,-3.5,-4.7,250.0,49,61.0,2.0
KGRB,2010-10-28 00:00:00,6,825.2,1524.0,M,M,255.0,55,64.0,3.0
KGRB,2010-10-28 00:00:00,5,810.0,1670.0,-6.1,-6.9,M,M,M,M
KGRB,2010-10-28 00:00:00,6,793.7,1828.0,M,M,265.0,54,67.0,3.0
KGRB,2010-10-28 00:00:00,6,763.2,2133.0,M,M,270.0,46,71.0,4.0
KGRB,2010-10-28 00:00:00,6,733.8,2438.0,M,M,255.0,44,72.0,5.0
KGRB,2010-10-28 00:00:00,5,715.0,2640.0,-7.9,-9.2,M,M,M,M
KGRB,2010-10-28 00:00:00,6,705.9,2743.0,M,M,265.0,44,73.0,6.0
KGRB,2010-10-28 00:00:00,4,700.0,2811.0,-7.3,-8.4,270.0,44,73.0,6.0
KGRB,2010-10-28 00:00:00,5,688.0,2945.0,-6.5,-7.3,M,M,M,M
KGRB,2010-10-28 00:00:00,6,678.9,3048.0,M,M,275.0,44,75.0,6.0
KGRB,2010-10-28 00:00:00,5,657.0,3303.0,-8.3,-9.3,M,M,M,M
KGRB,2010-10-28 00:00:00,5,630.0,3627.0,-8.9,-9.7,M,M,M,M
KGRB,2010-10-28 00:00:00,6,627.6,3657.0,M,M,270.0,49,78.0,8.0
KGRB,2010-10-28 00:00:00,5,619.0,3763.0,-8.3,-8.9,M,M,M,M
KGRB,2010-10-28 00:00:00,5,599.0,4017.0,-8.7,-9.5,M,M,M,M
KGRB,2010-10-28 00:00:00,5,593.0,4095.0,-7.9,-8.5,M,M,M,M
KGRB,2010-10-28 00:00:00,6,579.9,4267.0,M,M,270.0,49,80.0,10.0
KGRB,2010-10-28 00:00:00,6,535.7,4876.0,M,M,270.0,50,81.0,11.0
KGRB,2010-10-28 00:00:00,5,534.0,4901.0,-11.9,-13.6,M,M,M,M
KGRB,2010-10-28 00:00:00,4,500.0,5410.0,-14.9,-16.7,265.0,49,82.0,13.0
KGRB,2010-10-28 00:00:00,6,455.6,6096.0,M,M,265.0,49,82.0,15.0
KGRB,2010-10-28 00:00:00,6,402.5,7010.0,M,M,260.0,54,82.0,17.0
KGRB,2010-10-28 00:00:00,5,402.0,7019.0,-26.3,-28.6,M,M,M,M
KGRB,2010-10-28 00:00:00,4,400.0,7060.0,-26.5,-28.9,265.0,55,82.0,17.0
KGRB,2010-10-28 00:00:00,6,369.7,7620.0,M,M,265.0,58,82.0,19.0
KGRB,2010-10-28 00:00:00,5,358.0,7849.0,-32.9,-36.5,M,M,M,M
KGRB,2010-10-28 00:00:00,5,332.0,8373.0,-37.5,-45.5,M,M,M,M
KGRB,2010-10-28 00:00:00,4,300.0,9070.0,-43.1,-51.1,275.0,65,84.0,24.0
KGRB,2010-10-28 00:00:00,6,296.7,9144.0,M,M,275.0,66,84.0,24.0
KGRB,2010-10-28 00:00:00,6,270.7,9753.0,M,M,280.0,65,85.0,26.0
KGRB,2010-10-28 00:00:00,5,266.0,9868.0,-49.1,-58.1,M,M,M,M
KGRB,2010-10-28 00:00:00,5,264.0,9917.0,-49.3,-56.3,M,M,M,M
KGRB,2010-10-28 00:00:00,5,262.0,9967.0,-49.7,-57.7,M,M,M,M
KGRB,2010-10-28 00:00:00,4,250.0,10270.0,-50.7,-57.7,270.0,68,85.0,28.0
KGRB,2010-10-28 00:00:00,5,243.0,10454.0,-51.1,-59.1,M,M,M,M
KGRB,2010-10-28 00:00:00,5,237.0,10617.0,-49.7,-57.7,M,M,M,M
KGRB,2010-10-28 00:00:00,6,235.2,10668.0,M,M,265.0,62,85.0,30.0
KGRB,2010-10-28 00:00:00,5,229.0,10841.0,-49.9,-57.9,M,M,M,M
KGRB,2010-10-28 00:00:00,5,227.0,10898.0,-48.7,-56.7,M,M,M,M
