station,validUTC,levelcode,pressure_mb,height_m,tmpc,dwpc,drct,speed_kts,bearing,range_sm
KILN,2010-10-25 00:00:00,5,567.0,4754.0,-7.1,-11.8,M,M,M,M
KILN,2010-10-25 00:00:00,5,561.0,4837.0,-7.3,-14.3,M,M,M,M
KILN,2010-10-25 00:00:00,6,558.2,4876.0,M,M,240.0,46,46.0,8.0
KILN,2010-10-25 00:00:00,5,556.0,4906.0,-7.7,-19.7,M,M,M,M
KILN,2010-10-25 00:00:00,5,546.0,5046.0,-8.5,-20.5,M,M,M,M
KILN,2010-10-25 00:00:00,5,538.0,5160.0,-9.3,-30.3,M,M,M,M
KILN,2010-10-25 00:00:00,6,536.6,5181.0,M,M,240.0,49,47.0,9.0
KILN,2010-10-25 00:00:00,4,500.0,5730.0,-13.5,-35.5,245.0,44,49.0,10.0
KILN,2010-10-25 00:00:00,5,498.0,5760.0,-13.7,-35.7,M,M,M,M
KILN,2010-10-25 00:00:00,6,476.1,6096.0,M,M,250.0,43,51.0,11.0
KILN,2010-10-25 00:00:00,5,451.0,6501.0,-20.5,-40.5,M,M,M,M
KILN,2010-10-25 00:00:00,5,442.0,6650.0,-20.9,-40.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,439.0,6700.0,-21.1,-34.1,M,M,M,M
KILN,2010-10-25 00:00:00,5,428.0,6886.0,-22.9,-31.9,M,M,M,M
KILN,2010-10-25 00:00:00,6,420.8,7010.0,M,M,255.0,37,54.0,13.0
KILN,2010-10-25 00:00:00,5,415.0,7111.0,-24.9,-33.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,410.0,7199.0,-25.7,-32.7,M,M,M,M
KILN,2010-10-25 00:00:00,5,401.0,7359.0,-26.7,-31.0,M,M,M,M
KILN,2010-10-25 00:00:00,4,400.0,7380.0,-26.7,-31.2,255.0,49,55.0,14.0
KILN,2010-10-25 00:00:00,6,386.8,7620.0,M,M,260.0,58,56.0,14.0
KILN,2010-10-25 00:00:00,5,383.0,7691.0,-28.7,-36.7,M,M,M,M
KILN,2010-10-25 00:00:00,5,365.0,8033.0,-31.5,-40.5,M,M,M,M
KILN,2010-10-25 00:00:00,5,348.0,8368.0,-34.1,-40.1,M,M,M,M
KILN,2010-10-25 00:00:00,6,325.1,8839.0,M,M,255.0,81,61.0,19.0
KILN,2010-10-25 00:00:00,5,325.0,8842.0,-37.1,-45.1,M,M,M,M
KILN,2010-10-25 00:00:00,4,300.0,9390.0,-41.5,-50.5,M,M,M,M
KILN,2010-10-25 00:00:00,5,294.0,9526.0,-42.5,-51.5,M,M,M,M
KILN,2010-10-25 00:00:00,4,250.0,10600.0,-52.5,-60.5,M,M,M,M
KILN,2010-10-25 00:00:00,5,214.0,11586.0,-59.3,-66.3,M,M,M,M
KILN,2010-10-25 00:00:00,5,210.0,11705.0,-55.7,-62.7,M,M,M,M
KILN,2010-10-25 00:00:00,5,202.0,11953.0,-53.7,-61.7,M,M,M,M
KILN,2010-10-25 00:00:00,4,200.0,12020.0,-53.9,-61.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,189.0,12381.0,-54.9,-62.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,170.0,13056.0,-54.9,-63.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,160.0,13441.0,-56.9,-65.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,158.0,13521.0,-56.3,-65.3,M,M,M,M
KILN,2010-10-25 00:00:00,4,150.0,13850.0,-57.7,-66.7,M,M,M,M
KILN,2010-10-25 00:00:00,5,149.0,13892.0,-57.9,-66.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,148.0,13934.0,-56.9,-65.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,144.0,14107.0,-56.3,-65.3,M,M,M,M
KILN,2010-10-25 00:00:00,5,134.0,14560.0,-59.1,-68.1,M,M,M,M
KILN,2010-10-25 00:00:00,5,132.0,14654.0,-58.3,-67.3,M,M,M,M
KILN,2010-10-25 00:00:00,5,126.0,14946.0,-58.5,-67.5,M,M,M,M
KILN,2010-10-25 00:00:00,5,124.0,15046.0,-57.9,-66.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,123.0,15097.0,-56.9,-65.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,117.0,15412.0,-57.5,-66.5,M,M,M,M
KILN,2010-10-25 00:00:00,5,110.0,15798.0,-59.9,-68.9,M,M,M,M
KILN,2010-10-25 00:00:00,4,100.0,16400.0,-63.5,-71.5,M,M,M,M
KILN,2010-10-25 00:00:00,5,77.2,17968.0,-67.7,-75.7,M,M,M,M
KILN,2010-10-25 00:00:00,5,72.1,18380.0,-65.9,-73.9,M,M,M,M
KILN,2010-10-25 00:00:00,4,70.0,18560.0,-66.9,-74.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,68.7,18673.0,-67.1,-75.1,M,M,M,M
KILN,2010-10-25 00:00:00,5,65.1,18998.0,-65.1,-73.1,M,M,M,M
KILN,2010-10-25 00:00:00,5,60.7,19422.0,-65.9,-73.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,52.3,20330.0,-62.9,-71.9,M,M,M,M
KILN,2010-10-25 00:00:00,4,50.0,20610.0,-63.1,-72.1,M,M,M,M
KILN,2010-10-25 00:00:00,5,44.5,21324.0,-63.5,-72.5,M,M,M,M
KILN,2010-10-25 00:00:00,5,41.9,21696.0,-59.9,-69.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,38.7,22191.0,-59.7,-69.7,M,M,M,M
KILN,2010-10-25 00:00:00,5,35.4,22750.0,-56.7,-67.7,M,M,M,M
KILN,2010-10-25 00:00:00,4,30.0,23810.0,-57.1,-68.1,M,M,M,M
KILN,2010-10-25 00:00:00,5,26.4,24616.0,-57.1,-68.1,M,M,M,M
KILN,2010-10-25 00:00:00,5,23.2,25434.0,-55.5,-67.5,M,M,M,M
KILN,2010-10-25 00:00:00,5,20.3,26282.0,-56.1,-68.1,M,M,M,M
KILN,2010-10-25 00:00:00,4,20.0,26380.0,-55.7,-67.7,M,M,M,M
KILN,2010-10-25 00:00:00,5,19.5,26541.0,-54.3,-66.3,M,M,M,M
KILN,2010-10-25 00:00:00,5,16.7,27535.0,-52.9,-65.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,15.1,28181.0,-54.3,-67.3,M,M,M,M
KILN,2010-10-25 00:00:00,5,12.9,29192.0,-52.3,-65.3,M,M,M,M
KILN,2010-10-25 00:00:00,5,12.1,29604.0,-53.7,-66.7,M,M,M,M
KILN,2010-10-25 00:00:00,5,10.9,30276.0,-51.9,-65.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,10.5,30517.0,-52.7,-66.7,M,M,M,M
KILN,2010-10-25 00:00:00,4,10.0,30840.0,-51.1,-65.1,M,M,M,M
KILN,2010-10-25 00:00:00,5,9.6,31105.0,-50.3,-64.3,M,M,M,M
KILN,2010-10-25 00:00:00,5,8.5,31896.0,-51.1,-66.1,M,M,M,M
KILN,2010-10-25 12:00:00,6,9.3,M,M,M,280.0,69,94.0,322.0
KILN,2010-10-25 12:00:00,9,970.0,317.0,18.0,13.3,190.0,10,0.0,0.0
KILN,2010-10-25 12:00:00,4,1000.0,56.0,M,M,M,M,M,M
KILN,2010-10-25 12:00:00,5,969.0,326.0,18.0,12.0,M,M,M,M
KILN,2010-10-25 12:00:00,6,937.9,609.0,M,M,195.0,28,11.0,0.0
KILN,2010-10-25 12:00:00,4,925.0,729.0,15.0,11.6,200.0,33,13.0,0.0
KILN,2010-10-25 12:00:00,5,907.0,894.0,14.0,11.0,M,M,M,M
KILN,2010-10-25 12:00:00,6,904.8,914.0,M,M,205.0,39,17.0,0.0
KILN,2010-10-25 12:00:00,5,880.0,1148.0,14.8,7.8,M,M,M,M
KILN,2010-10-25 12:00:00,6,872.7,1219.0,M,M,215.0,33,22.0,1.0
KILN,2010-10-25 12:00:00,4,850.0,1443.0,12.4,5.3,230.0,33,26.0,1.0
KILN,2010-10-25 12:00:00,6,841.7,1524.0,M,M,240.0,32,28.0,1.0
KILN,2010-10-25 12:00:00,5,813.0,1812.0,9.6,5.1,M,M,M,M
KILN,2010-10-25 12:00:00,6,811.4,1828.0,M,M,235.0,32,34.0,2.0
KILN,2010-10-25 12:00:00,5,791.0,2038.0,8.2,8.0,M,M,M,M
KILN,2010-10-25 12:00:00,6,781.8,2133.0,M,M,235.0,23,37.0,2.0
KILN,2010-10-25 12:00:00,6,753.2,2438.0,M,M,230.0,22,39.0,3.0
KILN,2010-10-25 12:00:00,5,738.0,2604.0,4.2,3.1,M,M,M,M
KILN,2010-10-25 12:00:00,6,725.4,2743.0,M,M,230.0,18,40.0,3.0
KILN,2010-10-25 12:00:00,5,719.0,2814.0,1.8,1.4,M,M,M,M
KILN,2010-10-25 12:00:00,4,700.0,3040.0,1.0,-0.2,225.0,18,40.0,3.0
KILN,2010-10-25 12:00:00,5,678.0,3295.0,-0.7,-2.3,M,M,M,M
KILN,2010-10-25 12:00:00,6,673.2,3352.0,M,M,230.0,12,41.0,4.0
KILN,2010-10-25 12:00:00,5,672.0,3366.0,-1.1,-3.4,M,M,M,M
KILN,2010-10-25 12:00:00,5,668.0,3413.0,-1.1,-5.6,M,M,M,M
KILN,2010-10-25 12:00:00,5,662.0,3485.0,-1.5,-6.1,M,M,M,M
KILN,2010-10-25 12:00:00,6,647.8,3657.0,M,M,240.0,15,41.0,4.0
KILN,2010-10-25 12:00:00,5,644.0,3703.0,-3.1,-7.6,M,M,M,M
KILN,2010-10-25 12:00:00,5,631.0,3863.0,-4.5,-6.5,M,M,M,M
KILN,2010-10-25 12:00:00,5,627.0,3913.0,-4.3,-4.3,M,M,M,M
KILN,2010-10-25 12:00:00,6,623.1,3962.0,M,M,215.0,25,42.0,4.0
KILN,2010-10-25 12:00:00,5,615.0,4065.0,-4.5,-4.5,M,M,M,M
KILN,2010-10-25 12:00:00,6,599.3,4267.0,M,M,215.0,31,41.0,5.0
KILN,2010-10-25 12:00:00,5,594.0,4337.0,-6.1,-6.1,M,M,M,M
KILN,2010-10-25 12:00:00,5,579.0,4536.0,-6.5,-8.0,M,M,M,M
KILN,2010-10-25 12:00:00,5,561.0,4781.0,-8.3,-8.7,M,M,M,M
KILN,2010-10-25 12:00:00,5,555.0,4864.0,-8.3,-9.0,M,M,M,M
KILN,2010-10-25 12:00:00,6,554.1,4876.0,M,M,215.0,31,40.0,6.0
KILN,2010-10-25 12:00:00,5,546.0,4990.0,-8.3,-11.6,M,M,M,M
KILN,2010-10-25 12:00:00,6,532.6,5181.0,M,M,245.0,34,41.0,6.0
KILN,2010-10-25 12:00:00,5,524.0,5306.0,-11.1,-14.7,M,M,M,M
KILN,2010-10-25 12:00:00,5,516.0,5424.0,-11.1,-16.1,M,M,M,M
KILN,2010-10-25 12:00:00,4,500.0,5680.0,-12.9,-17.5,235.0,39,43.0,7.0
KILN,2010-10-25 12:00:00,5,489.0,5849.0,-14.3,-17.7,M,M,M,M
KILN,2010-10-25 12:00:00,6,473.2,6096.0,M,M,240.0,37,45.0,8.0
KILN,2010-10-25 12:00:00,5,449.0,6490.0,-17.7,-21.9,M,M,M,M
KILN,2010-10-25 12:00:00,4,400.0,7340.0,-23.9,-28.0,230.0,55,47.0,11.0
KILN,2010-10-25 12:00:00,6,384.8,7620.0,M,M,230.0,60,47.0,12.0
KILN,2010-10-25 12:00:00,5,373.0,7845.0,-27.5,-31.3,M,M,M,M
KILN,2010-10-25 12:00:00,6,368.8,7924.0,M,M,225.0,67,47.0,13.0
KILN,2010-10-25 12:00:00,6,310.2,9144.0,M,M,225.0,66,47.0,18.0
KILN,2010-10-25 12:00:00,4,300.0,9380.0,-40.1,-45.1,225.0,69,47.0,19.0
KILN,2010-10-25 12:00:00,4,250.0,10590.0,-50.9,-56.9,225.0,78,46.0,24.0
KILN,2010-10-25 12:00:00,5,233.0,11043.0,-54.9,-61.9,M,M,M,M
KILN,2010-10-25 12:00:00,6,204.0,11884.0,M,M,245.0,86,48.0,29.0
KILN,2010-10-25 12:00:00,6,203.9,11887.0,M,M,245.0,86,48.0,29.0
KILN,2010-10-25 12:00:00,4,200.0,12010.0,-61.5,-67.5,245.0,83,48.0,30.0
KILN,2010-10-25 12:00:00,5,197.0,12103.0,-62.1,-68.1,M,M,M,M
KILN,2010-10-25 12:00:00,6,184.8,12496.0,M,M,250.0,58,49.0,32.0
KILN,2010-10-25 12:00:00,5,181.0,12624.0,-60.7,-66.7,M,M,M,M
KILN,2010-10-25 12:00:00,5,177.0,12763.0,-60.1,-66.1,M,M,M,M
KILN,2010-10-25 12:00:00,5,174.0,12870.0,-57.5,-64.5,M,M,M,M
KILN,2010-10-25 12:00:00,5,168.0,13091.0,-57.3,-64.3,M,M,M,M
KILN,2010-10-25 12:00:00,5,164.0,13244.0,-55.5,-62.5,M,M,M,M
KILN,2010-10-25 12:00:00,5,156.0,13561.0,-57.3,-65.3,M,M,M,M
KILN,2010-10-25 12:00:00,5,153.0,13684.0,-55.7,-64.7,M,M,M,M
KILN,2010-10-25 12:00:00,6,152.2,13716.0,M,M,260.0,52,52.0,35.0
KILN,2010-10-25 12:00:00,4,150.0,13810.0,-56.1,-65.1,260.0,52,52.0,35.0
KILN,2010-10-25 12:00:00,5,149.0,13853.0,-54.7,-63.7,M,M,M,M
KILN,2010-10-25 12:00:00,6,145.1,14020.0,M,M,245.0,44,52.0,36.0
KILN,2010-10-25 12:00:00,5,139.0,14294.0,-56.5,-66.5,M,M,M,M
KILN,2010-10-25 12:00:00,5,137.0,14386.0,-55.9,-65.9,M,M,M,M
KILN,2010-10-25 12:00:00,5,136.0,14433.0,-54.1,-64.1,M,M,M,M
KILN,2010-10-25 12:00:00,6,131.9,14630.0,M,M,245.0,60,53.0,38.0
KILN,2010-10-25 12:00:00,5,130.0,14720.0,-55.9,-65.9,M,M,M,M
KILN,2010-10-25 12:00:00,5,126.0,14919.0,-55.3,-66.3,M,M,M,M
KILN,2010-10-25 12:00:00,5,120.0,15228.0,-57.5,-68.5,M,M,M,M
KILN,2010-10-25 12:00:00,6,119.8,15240.0,M,M,250.0,41,53.0,39.0
KILN,2010-10-25 12:00:00,5,116.0,15441.0,-57.9,-69.9,M,M,M,M
KILN,2010-10-25 12:00:00,5,107.0,15945.0,-61.3,-73.3,M,M,M,M
KILN,2010-10-25 12:00:00,4,100.0,16370.0,-61.3,-74.3,255.0,32,54.0,41.0
KILN,2010-10-25 12:00:00,5,86.3,17270.0,-66.7,-78.7,M,M,M,M
KILN,2010-10-25 12:00:00,5,82.2,17564.0,-66.3,-79.3,M,M,M,M
KILN,2010-10-25 12:00:00,6,80.7,17678.0,M,M,255.0,20,55.0,43.0
KILN,2010-10-25 12:00:00,6,76.7,17983.0,M,M,235.0,24,55.0,44.0
KILN,2010-10-25 12:00:00,6,72.9,18288.0,M,M,265.0,30,55.0,44.0
KILN,2010-10-25 12:00:00,4,70.0,18530.0,-66.9,-80.9,290.0,28,56.0,44.0
KILN,2010-10-25 12:00:00,6,69.3,18592.0,M,M,290.0,28,56.0,44.0
KILN,2010-10-25 12:00:00,6,65.9,18897.0,M,M,280.0,33,56.0,45.0
KILN,2010-10-25 12:00:00,5,63.2,19144.0,-67.9,-81.9,M,M,M,M
KILN,2010-10-25 12:00:00,6,62.6,19202.0,M,M,295.0,21,57.0,45.0
KILN,2010-10-25 12:00:00,6,59.5,19507.0,M,M,255.0,12,57.0,45.0
KILN,2010-10-25 12:00:00,6,56.6,19812.0,M,M,255.0,16,57.0,46.0
KILN,2010-10-25 12:00:00,5,54.0,20102.0,-61.3,-92.3,M,M,M,M
KILN,2010-10-25 12:00:00,6,53.9,20116.0,M,M,220.0,14,57.0,46.0
KILN,2010-10-25 12:00:00,4,50.0,20590.0,-62.1,-92.1,255.0,35,57.0,46.0
KILN,2010-10-25 12:00:00,6,48.9,20726.0,M,M,255.0,35,57.0,47.0
KILN,2010-10-25 12:00:00,5,47.1,20958.0,-62.7,-92.7,M,M,M,M
KILN,2010-10-25 12:00:00,5,46.0,21104.0,-61.1,-92.1,M,M,M,M
KILN,2010-10-25 12:00:00,6,44.3,21336.0,M,M,295.0,36,58.0,48.0
KILN,2010-10-25 12:00:00,5,40.5,21893.0,-61.1,-92.1,M,M,M,M
KILN,2010-10-25 12:00:00,6,38.2,22250.0,M,M,255.0,32,59.0,49.0
KILN,2010-10-25 12:00:00,6,36.4,22555.0,M,M,295.0,27,60.0,49.0
KILN,2010-10-25 12:00:00,5,35.9,22636.0,-63.3,-93.3,M,M,M,M
KILN,2010-10-25 12:00:00,6,34.6,22860.0,M,M,305.0,20,60.0,50.0
KILN,2010-10-25 12:00:00,6,33.0,23164.0,M,M,280.0,26,60.0,50.0
KILN,2010-10-25 12:00:00,5,31.6,23426.0,-59.1,-90.1,M,M,M,M
KILN,2010-10-25 12:00:00,4,30.0,23750.0,-60.3,-91.3,295.0,26,61.0,50.0
KILN,2010-10-25 12:00:00,6,29.9,23774.0,M,M,300.0,26,61.0,50.0
KILN,2010-10-25 12:00:00,6,28.5,24079.0,M,M,285.0,30,61.0,51.0
KILN,2010-10-25 12:00:00,5,27.4,24319.0,-55.9,-87.9,M,M,M,M
KILN,2010-10-25 12:00:00,6,27.1,24384.0,M,M,300.0,24,62.0,51.0
KILN,2010-10-25 12:00:00,5,25.7,24723.0,-57.9,-89.9,M,M,M,M
KILN,2010-10-25 12:00:00,6,24.6,24993.0,M,M,280.0,23,62.0,52.0
KILN,2010-10-25 12:00:00,6,23.5,25298.0,M,M,265.0,27,63.0,52.0
KILN,2010-10-25 12:00:00,5,22.4,25591.0,-55.7,-87.7,M,M,M,M
KILN,2010-10-25 12:00:00,6,22.3,25603.0,M,M,280.0,35,63.0,52.0
KILN,2010-10-25 12:00:00,6,20.3,26212.0,M,M,260.0,30,63.0,53.0
KILN,2010-10-25 12:00:00,4,20.0,26320.0,-56.7,-88.7,265.0,31,64.0,54.0
KILN,2010-10-25 12:00:00,6,18.5,26822.0,M,M,275.0,39,64.0,54.0
KILN,2010-10-25 12:00:00,6,16.8,27432.0,M,M,265.0,49,65.0,56.0
KILN,2010-10-25 12:00:00,6,16.0,27736.0,M,M,280.0,44,65.0,57.0
KILN,2010-10-25 12:00:00,6,13.8,28651.0,M,M,265.0,49,66.0,59.0
KILN,2010-10-25 12:00:00,5,13.8,28657.0,-58.3,-89.3,M,M,M,M
KILN,2010-10-25 12:00:00,5,12.8,29132.0,-55.9,-87.9,M,M,M,M
KILN,2010-10-25 12:00:00,5,12.3,29387.0,-52.9,-85.9,M,M,M,M
KILN,2010-10-25 12:00:00,6,12.0,29565.0,M,M,275.0,46,67.0,61.0
KILN,2010-10-25 12:00:00,5,10.8,30222.0,-53.5,-86.5,M,M,M,M
KILN,2010-10-25 12:00:00,6,10.4,30480.0,M,M,275.0,58,68.0,63.0
KILN,2010-10-25 12:00:00,4,10.0,30730.0,-52.3,-85.3,275.0,65,68.0,64.0
KILN,2010-10-25 12:00:00,6,9.5,31089.0,M,M,280.0,69,69.0,65.0
KILN,2010-10-25 12:00:00,6,8.2,32004.0,M,M,275.0,57,M,M
KILN,2010-10-25 12:00:00,5,7.9,32260.0,-49.5,-83.5,M,M,M,M
KILN,2010-10-26 00:00:00,6,8.8,M,M,M,275.0,70,94.0,318.0
KILN,2010-10-26 00:00:00,4,1000.0,38.0,M,M,M,M,M,M
KILN,2010-10-26 00:00:00,9,968.0,317.0,18.0,12.0,185.0,4,0.0,0.0
KILN,2010-10-26 00:00:00,5,965.0,343.0,18.8,12.7,M,M,M,M
KILN,2010-10-26 00:00:00,5,955.0,432.0,18.6,12.6,M,M,M,M
KILN,2010-10-26 00:00:00,6,935.8,609.0,M,M,215.0,17,19.0,0.0
KILN,2010-10-26 00:00:00,4,925.0,710.0,16.4,11.5,215.0,19,25.0,0.0
KILN,2010-10-26 00:00:00,6,902.8,914.0,M,M,220.0,23,30.0,0.0
KILN,2010-10-26 00:00:00,6,870.6,1219.0,M,M,240.0,29,39.0,0.0
KILN,2010-10-26 00:00:00,5,865.0,1273.0,12.0,10.8,M,M,M,M
KILN,2010-10-26 00:00:00,4,850.0,1426.0,13.4,10.2,255.0,28,46.0,1.0
KILN,2010-10-26 00:00:00,6,840.0,1524.0,M,M,260.0,28,49.0,1.0
KILN,2010-10-26 00:00:00,5,833.0,1594.0,12.4,7.9,M,M,M,M
KILN,2010-10-26 00:00:00,5,828.0,1644.0,12.2,6.2,M,M,M,M
KILN,2010-10-26 00:00:00,6,809.8,1828.0,M,M,250.0,30,56.0,1.0
KILN,2010-10-26 00:00:00,5,789.0,2044.0,8.8,3.9,M,M,M,M
KILN,2010-10-26 00:00:00,6,780.5,2133.0,M,M,255.0,31,59.0,2.0
KILN,2010-10-26 00:00:00,6,751.9,2438.0,M,M,250.0,27,62.0,2.0
KILN,2010-10-26 00:00:00,5,735.0,2624.0,4.8,-2.1,M,M,M,M
KILN,2010-10-26 00:00:00,6,724.5,2743.0,M,M,250.0,23,63.0,3.0
KILN,2010-10-26 00:00:00,4,700.0,3027.0,1.6,-1.1,250.0,21,63.0,3.0
KILN,2010-10-26 00:00:00,5,696.0,3073.0,1.4,-1.0,M,M,M,M
KILN,2010-10-26 00:00:00,5,686.0,3189.0,0.8,-3.0,M,M,M,M
KILN,2010-10-26 00:00:00,5,679.0,3271.0,0.2,-1.4,M,M,M,M
KILN,2010-10-26 00:00:00,5,671.0,3366.0,-0.3,-1.6,M,M,M,M
KILN,2010-10-26 00:00:00,5,664.0,3450.0,-0.3,-3.0,M,M,M,M
KILN,2010-10-26 00:00:00,5,662.0,3474.0,-0.3,-6.3,M,M,M,M
KILN,2010-10-26 00:00:00,5,653.0,3583.0,-0.5,-10.5,M,M,M,M
KILN,2010-10-26 00:00:00,5,648.0,3644.0,-0.3,-16.3,M,M,M,M
KILN,2010-10-26 00:00:00,6,646.9,3657.0,M,M,250.0,24,64.0,4.0
KILN,2010-10-26 00:00:00,5,643.0,3706.0,-0.3,-17.3,M,M,M,M
KILN,2010-10-26 00:00:00,5,638.0,3768.0,-0.7,-13.7,M,M,M,M
KILN,2010-10-26 00:00:00,5,637.0,3780.0,-0.7,-17.7,M,M,M,M
KILN,2010-10-26 00:00:00,5,635.0,3805.0,-0.9,-14.9,M,M,M,M
KILN,2010-10-26 00:00:00,5,629.0,3880.0,-1.1,-17.1,M,M,M,M
KILN,2010-10-26 00:00:00,5,626.0,3918.0,-1.5,-15.5,M,M,M,M
KILN,2010-10-26 00:00:00,5,619.0,4007.0,-1.9,-18.9,M,M,M,M
KILN,2010-10-26 00:00:00,6,598.9,4267.0,M,M,250.0,21,65.0,5.0
KILN,2010-10-26 00:00:00,5,592.0,4358.0,-4.9,-21.9,M,M,M,M
KILN,2010-10-26 00:00:00,5,578.0,4545.0,-5.5,-20.5,M,M,M,M
KILN,2010-10-26 00:00:00,6,576.0,4572.0,M,M,250.0,21,65.0,5.0
KILN,2010-10-26 00:00:00,5,572.0,4626.0,-5.9,-16.9,M,M,M,M
KILN,2010-10-26 00:00:00,5,561.0,4777.0,-7.1,-17.1,M,M,M,M
KILN,2010-10-26 00:00:00,6,553.9,4876.0,M,M,250.0,18,66.0,5.0
KILN,2010-10-26 00:00:00,5,538.0,5101.0,-9.1,-21.1,M,M,M,M
KILN,2010-10-26 00:00:00,5,527.0,5260.0,-9.3,-24.3,M,M,M,M
KILN,2010-10-26 00:00:00,5,522.0,5333.0,-9.7,-21.7,M,M,M,M
KILN,2010-10-26 00:00:00,5,513.0,5467.0,-9.9,-28.9,M,M,M,M
KILN,2010-10-26 00:00:00,6,511.7,5486.0,M,M,260.0,15,66.0,6.0
KILN,2010-10-26 00:00:00,5,503.0,5618.0,-9.5,-36.5,M,M,M,M
KILN,2010-10-26 00:00:00,4,500.0,5680.0,-9.7,-36.7,275.0,14,67.0,6.0
KILN,2010-10-26 00:00:00,6,492.8,5791.0,M,M,300.0,17,67.0,6.0
KILN,2010-10-26 00:00:00,6,473.6,6096.0,M,M,285.0,28,70.0,6.0
KILN,2010-10-26 00:00:00,5,467.0,6204.0,-11.3,-31.3,M,M,M,M
KILN,2010-10-26 00:00:00,5,446.0,6554.0,-14.3,-38.3,M,M,M,M
KILN,2010-10-26 00:00:00,5,406.0,7256.0,-20.3,-38.3,M,M,M,M
KILN,2010-10-26 00:00:00,4,400.0,7370.0,-21.1,-39.1,290.0,25,77.0,8.0
KILN,2010-10-26 00:00:00,6,386.5,7620.0,M,M,290.0,21,78.0,8.0
KILN,2010-10-26 00:00:00,5,371.0,7919.0,-25.9,-45.9,M,M,M,M
KILN,2010-10-26 00:00:00,6,370.7,7924.0,M,M,285.0,18,79.0,8.0
KILN,2010-10-26 00:00:00,5,332.0,8710.0,-32.9,-44.9,M,M,M,M
KILN,2010-10-26 00:00:00,5,316.0,9055.0,-35.1,-46.1,M,M,M,M
KILN,2010-10-26 00:00:00,6,311.9,9144.0,M,M,300.0,38,85.0,10.0
KILN,2010-10-26 00:00:00,4,300.0,9410.0,-38.1,-49.1,305.0,38,87.0,11.0
KILN,2010-10-26 00:00:00,5,279.0,9903.0,-42.7,-52.7,M,M,M,M
KILN,2010-10-26 00:00:00,4,250.0,10640.0,-48.9,-58.9,310.0,51,95.0,13.0
KILN,2010-10-26 00:00:00,5,212.0,11698.0,-57.7,-65.7,M,M,M,M
KILN,2010-10-26 00:00:00,6,207.0,11850.0,M,M,305.0,74,102.0,17.0
KILN,2010-10-26 00:00:00,6,205.7,11887.0,M,M,305.0,74,102.0,17.0
KILN,2010-10-26 00:00:00,5,204.0,11939.0,-58.9,-66.9,M,M,M,M
KILN,2010-10-26 00:00:00,4,200.0,12070.0,-58.9,-66.9,305.0,60,103.0,18.0
KILN,2010-10-26 00:00:00,5,199.0,12101.0,-58.7,-66.7,M,M,M,M
KILN,2010-10-26 00:00:00,6,196.1,12192.0,M,M,305.0,49,104.0,18.0
KILN,2010-10-26 00:00:00,5,188.0,12454.0,-62.1,-70.1,M,M,M,M
KILN,2010-10-26 00:00:00,6,169.1,13106.0,M,M,290.0,53,105.0,20.0
KILN,2010-10-26 00:00:00,5,167.0,13181.0,-62.7,-70.7,M,M,M,M
KILN,2010-10-26 00:00:00,5,162.0,13369.0,-60.1,-68.1,M,M,M,M
KILN,2010-10-26 00:00:00,6,160.9,13411.0,M,M,300.0,41,105.0,21.0
KILN,2010-10-26 00:00:00,5,155.0,13643.0,-60.9,-68.9,M,M,M,M
KILN,2010-10-26 00:00:00,5,152.0,13764.0,-59.9,-67.9,M,M,M,M
KILN,2010-10-26 00:00:00,4,150.0,13850.0,-60.1,-68.1,275.0,30,105.0,22.0
KILN,2010-10-26 00:00:00,6,145.9,14020.0,M,M,275.0,28,105.0,22.0
KILN,2010-10-26 00:00:00,5,145.0,14060.0,-61.1,-69.1,M,M,M,M
KILN,2010-10-26 00:00:00,5,141.0,14233.0,-60.9,-68.9,M,M,M,M
KILN,2010-10-26 00:00:00,5,136.0,14456.0,-62.1,-70.1,M,M,M,M
KILN,2010-10-26 00:00:00,5,133.0,14594.0,-61.5,-69.5,M,M,M,M
KILN,2010-10-26 00:00:00,5,125.0,14977.0,-61.9,-69.9,M,M,M,M
KILN,2010-10-26 00:00:00,5,124.0,15027.0,-61.1,-69.1,M,M,M,M
KILN,2010-10-26 00:00:00,6,119.8,15240.0,M,M,260.0,32,104.0,24.0
KILN,2010-10-26 00:00:00,5,119.0,15281.0,-62.1,-70.1,M,M,M,M
KILN,2010-10-26 00:00:00,5,117.0,15386.0,-61.3,-69.3,M,M,M,M
KILN,2010-10-26 00:00:00,5,115.0,15493.0,-61.3,-69.3,M,M,M,M
KILN,2010-10-26 00:00:00,5,107.0,15937.0,-63.7,-71.7,M,M,M,M
